,d,Method,P_value,GT,Time
530,11,DINE_CIT,0.0,False,2.200597047805786
531,11,DINE_CIT,0.0,False,5.198992013931274
532,11,DINE_CIT,0.0,False,3.269044876098633
533,11,DINE_CIT,0.0,False,2.3651089668273926
534,11,DINE_CIT,0.0,False,7.84512186050415
535,11,DINE_CIT,0.0,False,1.7772679328918457
536,11,DINE_CIT,0.0,False,4.379533052444458
537,11,DINE_CIT,0.0,False,2.3032960891723637
538,11,DINE_CIT,0.0,False,5.5280678272247314
539,11,DINE_CIT,0.0,False,3.991301059722901
540,11,DINE_CIT,0.0,False,4.120695114135742
541,11,DINE_CIT,0.0,False,5.289534330368042
542,11,DINE_CIT,0.0,False,2.302725076675415
543,11,DINE_CIT,0.0,False,2.8020832538604736
544,11,DINE_CIT,0.0,False,1.877354860305786
545,11,DINE_CIT,0.0,False,3.728604078292847
546,11,DINE_CIT,0.0,False,3.536832094192505
547,11,DINE_CIT,0.0,False,3.078881025314331
548,11,DINE_CIT,0.0,False,4.573890209197998
549,11,DINE_CIT,0.0,False,4.565700054168701
550,11,DINE_CIT,0.0,False,2.120634794235229
551,11,DINE_CIT,0.0,False,4.562674045562744
552,11,DINE_CIT,0.0,False,4.884510040283203
553,11,DINE_CIT,0.0,False,3.254018783569336
554,11,DINE_CIT,0.0,False,2.3717167377471924
555,11,DINE_CIT,0.0,False,2.6976561546325684
556,11,DINE_CIT,0.0,False,2.7696802616119385
557,11,DINE_CIT,0.0,False,4.888535737991333
558,11,DINE_CIT,0.0,False,10.141397714614868
559,11,DINE_CIT,0.0,False,2.826290845870972
560,11,DINE_CIT,0.0,False,4.643404960632324
561,11,DINE_CIT,0.0,False,2.2279560565948486
562,11,DINE_CIT,0.0,False,3.4604909420013428
563,11,DINE_CIT,0.0,False,1.932453155517578
564,11,DINE_CIT,0.0,False,2.241415977478028
565,11,DINE_CIT,0.0,False,4.866574048995972
566,11,DINE_CIT,0.0,False,3.836419105529785
567,11,DINE_CIT,0.0,False,6.900665044784546
568,11,DINE_CIT,0.0,False,2.423825025558472
569,11,DINE_CIT,0.0,False,1.8102033138275144
570,11,DINE_CIT,0.0,False,4.4774158000946045
571,11,DINE_CIT,0.0,False,3.229564905166626
572,11,DINE_CIT,0.0,False,11.684224843978882
573,11,DINE_CIT,0.0,False,3.893419981002808
574,11,DINE_CIT,0.0,False,3.965707063674927
575,11,DINE_CIT,0.0,False,2.983671903610229
576,11,DINE_CIT,0.0,False,3.725250720977783
577,11,DINE_CIT,0.0,False,5.343738794326782
578,11,DINE_CIT,0.0,False,2.9540698528289795
579,11,DINE_CIT,0.0,False,2.929832935333252
580,11,DINE_CIT,0.0,False,2.9545540809631348
581,11,DINE_CIT,0.0,False,3.829076766967773
582,11,DINE_CIT,0.0,False,6.511062145233154
583,11,DINE_CIT,0.0,False,3.236737966537476
584,11,DINE_CIT,0.0,False,4.6343419551849365
585,11,DINE_CIT,0.0,False,1.876415014266968
586,11,DINE_CIT,0.0,False,6.843614101409912
587,11,DINE_CIT,0.0,False,4.095821142196655
588,11,DINE_CIT,0.0,False,10.69352102279663
589,11,DINE_CIT,0.0,False,3.1228837966918945
590,11,DINE_CIT,0.0,False,3.2486727237701416
591,11,DINE_CIT,0.0,False,2.754183053970337
592,11,DINE_CIT,0.0,False,3.66857385635376
593,11,DINE_CIT,0.0,False,2.571231842041016
594,11,DINE_CIT,0.0,False,3.270113945007324
595,11,DINE_CIT,0.0,False,6.4246861934661865
596,11,DINE_CIT,0.0,False,3.3350143432617188
597,11,DINE_CIT,0.0,False,3.258396863937378
598,11,DINE_CIT,0.0,False,3.286750316619873
599,11,DINE_CIT,0.0,False,4.570418119430542
600,14,DINE_CIT,0.32,True,3.906665086746216
601,14,DINE_CIT,0.83,True,5.7406861782073975
602,14,DINE_CIT,0.08,True,3.5223617553710938
603,14,DINE_CIT,0.21,True,2.6859090328216557
604,14,DINE_CIT,0.84,True,3.4999520778656006
605,14,DINE_CIT,0.02,True,2.521618366241455
606,14,DINE_CIT,0.99,True,4.781041860580444
607,14,DINE_CIT,0.29,True,4.0727927684783936
608,14,DINE_CIT,0.83,True,5.350740194320679
609,14,DINE_CIT,0.69,True,5.2500879764556885
610,14,DINE_CIT,0.61,True,3.237488985061645
611,14,DINE_CIT,0.7,True,2.2014923095703125
612,14,DINE_CIT,0.61,True,5.037418842315674
613,14,DINE_CIT,0.12,True,3.2671878337860107
614,14,DINE_CIT,0.74,True,2.856253862380981
615,14,DINE_CIT,0.14,True,3.34994912147522
616,14,DINE_CIT,0.42,True,3.465856075286865
617,14,DINE_CIT,0.19,True,3.744028091430664
618,14,DINE_CIT,0.75,True,3.935046911239624
619,14,DINE_CIT,0.78,True,4.266210079193115
620,14,DINE_CIT,0.1,True,2.379145860671997
621,14,DINE_CIT,0.17,True,5.087504863739014
622,14,DINE_CIT,0.16,True,7.04034686088562
623,14,DINE_CIT,0.69,True,3.158241033554077
624,14,DINE_CIT,0.84,True,4.292864084243774
625,14,DINE_CIT,0.88,True,3.516602039337158
626,14,DINE_CIT,0.22,True,2.716799259185791
627,14,DINE_CIT,0.98,True,3.52022385597229
628,14,DINE_CIT,0.03,True,3.850397825241089
629,14,DINE_CIT,0.67,True,4.281400918960571
630,14,DINE_CIT,0.84,True,2.8516180515289307
631,14,DINE_CIT,0.36,True,2.24153995513916
632,14,DINE_CIT,0.48,True,3.621877670288086
633,14,DINE_CIT,0.28,True,9.011967182159424
634,14,DINE_CIT,0.82,True,3.002687931060791
635,14,DINE_CIT,0.93,True,4.421243906021118
636,14,DINE_CIT,0.15,True,4.477718830108643
637,14,DINE_CIT,0.3,True,7.371073007583618
638,14,DINE_CIT,0.64,True,3.2212719917297363
639,14,DINE_CIT,0.33,True,2.2780258655548096
640,14,DINE_CIT,0.79,True,3.9080419540405273
641,14,DINE_CIT,0.12,True,4.183313846588135
642,14,DINE_CIT,0.74,True,3.410965204238892
643,14,DINE_CIT,0.61,True,6.145117998123169
644,14,DINE_CIT,0.0,True,2.3345248699188232
645,14,DINE_CIT,0.08,True,2.6924219131469727
646,14,DINE_CIT,0.05,True,3.1976258754730225
647,14,DINE_CIT,1.0,True,3.4235026836395264
648,14,DINE_CIT,0.89,True,4.136384010314941
649,14,DINE_CIT,0.71,True,2.2490789890289307
650,14,DINE_CIT,0.19,True,4.542138814926148
651,14,DINE_CIT,0.18,True,3.337365865707397
652,14,DINE_CIT,0.24,True,4.883997201919556
653,14,DINE_CIT,0.44,True,4.043937206268311
654,14,DINE_CIT,0.18,True,4.641272068023682
655,14,DINE_CIT,0.38,True,3.980646848678589
656,14,DINE_CIT,0.38,True,2.351156234741211
657,14,DINE_CIT,0.72,True,2.721942186355591
658,14,DINE_CIT,0.72,True,4.5409629344940186
659,14,DINE_CIT,0.09,True,2.249451875686645
660,14,DINE_CIT,0.98,True,2.119434118270874
661,14,DINE_CIT,0.87,True,5.633409023284912
662,14,DINE_CIT,0.59,True,2.991222858428955
663,14,DINE_CIT,0.5,True,2.4988882541656494
664,14,DINE_CIT,0.04,True,4.629244804382324
665,14,DINE_CIT,0.02,True,4.511154174804688
666,14,DINE_CIT,0.27,True,2.7900123596191406
667,14,DINE_CIT,0.87,True,2.961071014404297
668,14,DINE_CIT,0.82,True,4.810376882553101
669,14,DINE_CIT,0.65,True,3.3524298667907715
670,14,DINE_CIT,0.05,True,4.200762271881104
671,14,DINE_CIT,0.64,True,2.877395868301392
672,14,DINE_CIT,0.07,True,2.82499098777771
673,14,DINE_CIT,0.35,True,5.222388029098511
674,14,DINE_CIT,0.34,True,2.67577600479126
675,14,DINE_CIT,0.92,True,2.781383991241455
676,14,DINE_CIT,0.0,False,2.9281020164489746
677,14,DINE_CIT,0.0,False,2.746306896209717
678,14,DINE_CIT,0.0,False,3.0307557582855225
679,14,DINE_CIT,0.0,False,3.268831968307495
680,14,DINE_CIT,0.0,False,2.7697179317474365
681,14,DINE_CIT,0.0,False,2.406500101089477
682,14,DINE_CIT,0.01,False,3.160254955291748
683,14,DINE_CIT,0.0,False,2.307391881942749
684,14,DINE_CIT,0.0,False,3.64716911315918
685,14,DINE_CIT,0.0,False,5.130147695541382
686,14,DINE_CIT,0.0,False,4.181234836578369
687,14,DINE_CIT,0.0,False,3.677345991134644
688,14,DINE_CIT,0.3,True,2.9428961277008057
689,14,DINE_CIT,0.57,True,2.9469988346099854
690,14,DINE_CIT,0.99,True,2.918647050857544
691,14,DINE_CIT,0.64,True,3.44649600982666
692,14,DINE_CIT,0.96,True,8.115694046020508
693,14,DINE_CIT,0.69,True,2.2735109329223637
694,14,DINE_CIT,0.74,True,4.016235589981079
695,14,DINE_CIT,0.23,True,2.7963900566101074
696,14,DINE_CIT,0.59,True,3.017479181289673
697,14,DINE_CIT,0.11,True,2.7216930389404297
698,14,DINE_CIT,0.84,True,2.1283609867095947
699,14,DINE_CIT,0.6,True,2.376422882080078
700,14,DINE_CIT,0.5,True,2.605423927307129
701,14,DINE_CIT,0.77,True,3.27200984954834
702,14,DINE_CIT,0.83,True,14.215327978134155
703,14,DINE_CIT,0.77,True,3.3712611198425293
704,14,DINE_CIT,0.1,True,2.265429973602295
705,14,DINE_CIT,0.85,True,4.547959089279175
706,14,DINE_CIT,0.22,True,10.69203805923462
707,14,DINE_CIT,0.2,True,3.9110090732574463
708,14,DINE_CIT,0.67,True,2.3413009643554688
709,14,DINE_CIT,0.45,True,3.552072048187256
710,14,DINE_CIT,0.23,True,3.6173579692840576
711,14,DINE_CIT,0.57,True,3.707313060760498
712,14,DINE_CIT,0.0,False,2.4088919162750244
713,14,DINE_CIT,0.0,False,5.1605000495910645
714,14,DINE_CIT,0.0,False,2.197877883911133
715,14,DINE_CIT,0.0,False,2.553231000900269
716,14,DINE_CIT,0.0,False,4.059890985488892
717,14,DINE_CIT,0.0,False,2.325044870376587
718,14,DINE_CIT,0.0,False,3.1190202236175537
719,14,DINE_CIT,0.0,False,4.127110004425049
720,14,DINE_CIT,0.0,False,3.4527859687805176
721,14,DINE_CIT,0.0,False,3.274009943008423
722,14,DINE_CIT,0.0,False,5.666817903518677
723,14,DINE_CIT,0.0,False,3.332084894180298
724,14,DINE_CIT,0.0,False,2.473605871200561
725,14,DINE_CIT,0.0,False,4.710505247116089
726,14,DINE_CIT,0.0,False,2.939276933670044
727,14,DINE_CIT,0.0,False,12.271865129470823
728,14,DINE_CIT,0.0,False,4.927868127822876
729,14,DINE_CIT,0.0,False,2.475504159927368
730,14,DINE_CIT,0.0,False,4.180202007293701
731,14,DINE_CIT,0.0,False,4.119883060455322
732,14,DINE_CIT,0.0,False,5.015050888061523
733,14,DINE_CIT,0.0,False,3.029669046401977
734,14,DINE_CIT,0.0,False,2.840261936187744
735,14,DINE_CIT,0.0,False,2.618929862976074
736,14,DINE_CIT,0.0,False,4.63254714012146
737,14,DINE_CIT,0.0,False,4.27052903175354
738,14,DINE_CIT,0.0,False,2.3412461280822754
739,14,DINE_CIT,0.0,False,5.166759252548218
740,14,DINE_CIT,0.0,False,4.36350417137146
741,14,DINE_CIT,0.0,False,2.8230130672454834
742,14,DINE_CIT,0.0,False,4.422738075256348
743,14,DINE_CIT,0.0,False,1.7555389404296875
744,14,DINE_CIT,0.0,False,2.873431205749512
745,14,DINE_CIT,0.0,False,2.2773611545562744
746,14,DINE_CIT,0.0,False,3.019308090209961
747,14,DINE_CIT,0.0,False,3.2013750076293945
748,14,DINE_CIT,0.0,False,3.617587089538574
749,14,DINE_CIT,0.0,False,2.418485641479492
750,14,DINE_CIT,0.0,False,2.586393117904663
751,14,DINE_CIT,0.0,False,2.5172128677368164
752,14,DINE_CIT,0.0,False,2.8538689613342285
753,14,DINE_CIT,0.0,False,3.514043092727661
754,14,DINE_CIT,0.0,False,3.3493030071258545
755,14,DINE_CIT,0.0,False,3.2534821033477783
756,14,DINE_CIT,0.0,False,4.235121250152588
757,14,DINE_CIT,0.0,False,4.541011333465576
758,14,DINE_CIT,0.0,False,2.765376091003418
759,14,DINE_CIT,0.0,False,2.539011001586914
760,14,DINE_CIT,0.0,False,2.7591023445129395
761,14,DINE_CIT,0.0,False,2.61091423034668
762,14,DINE_CIT,0.0,False,3.448564052581787
763,14,DINE_CIT,0.0,False,2.3179211616516118
764,14,DINE_CIT,0.0,False,2.6303842067718506
765,14,DINE_CIT,0.0,False,3.1643919944763184
766,14,DINE_CIT,0.0,False,2.4629478454589844
767,14,DINE_CIT,0.0,False,3.9866340160369873
768,14,DINE_CIT,0.0,False,2.778065919876098
769,14,DINE_CIT,0.0,False,3.1732990741729736
770,14,DINE_CIT,0.0,False,3.551642894744873
771,14,DINE_CIT,0.0,False,3.0524120330810547
772,14,DINE_CIT,0.0,False,2.8714587688446045
773,14,DINE_CIT,0.0,False,8.995085000991821
774,14,DINE_CIT,0.0,False,4.207504749298096
775,14,DINE_CIT,0.0,False,2.4035539627075195
776,14,DINE_CIT,0.0,False,2.789584159851074
777,14,DINE_CIT,0.0,False,3.832588195800781
778,14,DINE_CIT,0.0,False,2.418076038360596
779,14,DINE_CIT,0.0,False,2.080860137939453
780,14,DINE_CIT,0.0,False,2.93389105796814
781,14,DINE_CIT,0.0,False,2.571204900741577
782,14,DINE_CIT,0.0,False,4.006047964096069
783,14,DINE_CIT,0.0,False,1.863481044769287
784,14,DINE_CIT,0.0,False,3.801493167877197
785,14,DINE_CIT,0.0,False,2.958601951599121
786,14,DINE_CIT,0.0,False,3.466740131378174
787,14,DINE_CIT,0.0,False,2.446614980697632
788,14,DINE_CIT,0.0,False,3.588672161102295
789,14,DINE_CIT,0.0,False,3.409044981002808
790,14,DINE_CIT,0.0,False,3.961633920669556
791,14,DINE_CIT,0.0,False,3.788987874984741
792,14,DINE_CIT,0.0,False,3.343766212463379
793,14,DINE_CIT,0.0,False,2.525876045227051
794,14,DINE_CIT,0.0,False,2.036462783813477
795,14,DINE_CIT,0.0,False,2.9649009704589844
796,14,DINE_CIT,0.0,False,3.017624855041504
797,14,DINE_CIT,0.0,False,2.62320613861084
798,14,DINE_CIT,0.0,False,2.1551380157470703
799,14,DINE_CIT,0.0,False,2.824742794036865
800,17,DINE_CIT,0.45,True,8.380215167999268
801,17,DINE_CIT,0.19,True,3.589398145675659
802,17,DINE_CIT,0.56,True,1.9851770401000977
803,17,DINE_CIT,0.65,True,2.666806936264038
804,17,DINE_CIT,0.04,True,2.585246086120605
805,17,DINE_CIT,0.04,True,4.699692964553833
806,17,DINE_CIT,0.32,True,4.379987955093384
807,17,DINE_CIT,0.69,True,3.564184665679932
808,17,DINE_CIT,0.75,True,3.88967490196228
809,17,DINE_CIT,0.9,True,3.506088972091675
810,17,DINE_CIT,0.06,True,2.5376288890838623
811,17,DINE_CIT,0.74,True,3.0874598026275635
812,17,DINE_CIT,0.1,True,4.666604042053223
813,17,DINE_CIT,0.83,True,3.360162734985352
814,17,DINE_CIT,0.72,True,3.736114978790283
815,17,DINE_CIT,0.47,True,2.2175629138946533
816,17,DINE_CIT,0.77,True,2.3252758979797363
817,17,DINE_CIT,0.82,True,2.032187938690185
818,17,DINE_CIT,0.64,True,3.187083959579468
819,17,DINE_CIT,0.14,True,2.1728997230529785
820,17,DINE_CIT,0.95,True,2.5418450832366943
821,17,DINE_CIT,0.34,True,5.483572244644165
822,17,DINE_CIT,0.52,True,2.83373498916626
823,17,DINE_CIT,0.54,True,2.1526148319244385
824,17,DINE_CIT,0.16,True,4.099491119384766
825,17,DINE_CIT,0.49,True,4.303250789642334
826,17,DINE_CIT,0.67,True,2.0065488815307617
827,17,DINE_CIT,0.82,True,11.099859952926636
828,17,DINE_CIT,0.27,True,5.3787922859191895
829,17,DINE_CIT,0.04,True,3.8869781494140634
830,17,DINE_CIT,0.94,True,2.630831003189087
831,17,DINE_CIT,0.4,True,3.309509754180908
832,17,DINE_CIT,0.27,True,2.1843879222869877
833,17,DINE_CIT,0.07,True,4.287754058837891
834,17,DINE_CIT,0.64,True,1.6941180229187012
835,17,DINE_CIT,0.25,True,2.1923868656158447
836,17,DINE_CIT,0.95,True,2.521230697631836
837,17,DINE_CIT,0.73,True,2.9758572578430176
838,17,DINE_CIT,0.87,True,5.116610765457153
839,17,DINE_CIT,0.66,True,2.741448163986206
840,17,DINE_CIT,0.82,True,5.7239649295806885
841,17,DINE_CIT,0.56,True,5.868335723876953
842,17,DINE_CIT,0.33,True,3.138629913330078
843,17,DINE_CIT,0.22,True,2.2522642612457275
844,17,DINE_CIT,0.22,True,2.8793070316314697
845,17,DINE_CIT,0.04,True,2.656697988510132
846,17,DINE_CIT,0.75,True,3.557155132293701
847,17,DINE_CIT,0.28,True,3.673635005950928
848,17,DINE_CIT,0.08,True,3.8696460723876953
849,17,DINE_CIT,0.04,True,5.29607081413269
850,17,DINE_CIT,0.38,True,2.0899441242218018
851,17,DINE_CIT,0.54,True,4.047216176986694
852,17,DINE_CIT,0.57,True,3.084562063217163
853,17,DINE_CIT,0.8,True,2.596542835235596
854,17,DINE_CIT,0.09,True,3.2582149505615234
855,17,DINE_CIT,0.72,True,2.824270248413086
856,17,DINE_CIT,0.46,True,4.795169830322266
857,17,DINE_CIT,0.68,True,1.9728338718414309
858,17,DINE_CIT,0.31,True,4.207174777984619
859,17,DINE_CIT,0.19,True,3.318026065826416
860,17,DINE_CIT,0.06,True,3.820581197738648
861,17,DINE_CIT,0.29,True,2.1540329456329346
862,17,DINE_CIT,0.39,True,9.174103021621704
863,17,DINE_CIT,0.22,True,3.1815860271453857
864,17,DINE_CIT,0.91,True,6.5508692264556885
865,17,DINE_CIT,0.69,True,2.9040236473083496
866,17,DINE_CIT,0.41,True,2.86125922203064
867,17,DINE_CIT,0.71,True,2.544734001159668
868,17,DINE_CIT,0.68,True,9.17388677597046
869,17,DINE_CIT,0.11,True,3.727520942687988
870,17,DINE_CIT,0.9,True,3.358690023422241
871,17,DINE_CIT,0.09,True,3.9537527561187744
872,17,DINE_CIT,0.47,True,3.825872182846069
873,17,DINE_CIT,0.38,True,7.272349834442139
874,17,DINE_CIT,0.96,True,9.94357204437256
875,17,DINE_CIT,0.4,True,5.037836790084839
876,17,DINE_CIT,0.03,True,2.060316801071167
877,17,DINE_CIT,0.06,True,2.233119010925293
878,17,DINE_CIT,0.01,True,3.4358201026916504
879,17,DINE_CIT,0.88,True,4.4641430377960205
880,17,DINE_CIT,0.07,True,1.969810962677002
881,17,DINE_CIT,0.32,True,3.984676837921143
882,17,DINE_CIT,0.69,True,3.1599700450897217
883,17,DINE_CIT,0.72,True,2.531043767929077
884,17,DINE_CIT,0.0,False,2.663642883300781
885,17,DINE_CIT,0.0,False,2.469855070114136
886,17,DINE_CIT,0.0,False,2.6788079738616943
887,17,DINE_CIT,0.0,False,3.107807874679565
888,17,DINE_CIT,0.24,True,2.3583099842071533
889,17,DINE_CIT,0.25,True,3.1501729488372803
890,17,DINE_CIT,0.53,True,2.387272834777832
891,17,DINE_CIT,0.69,True,2.6904330253601074
892,17,DINE_CIT,0.57,True,4.080819368362427
893,17,DINE_CIT,0.43,True,2.01138687133789
894,17,DINE_CIT,0.41,True,5.379306077957153
895,17,DINE_CIT,0.28,True,3.079806089401245
896,17,DINE_CIT,0.0,False,2.556540012359619
897,17,DINE_CIT,0.0,False,2.080825090408325
898,17,DINE_CIT,0.01,False,2.5440471172332764
899,17,DINE_CIT,0.0,False,1.824143886566162
900,17,DINE_CIT,0.0,False,3.297683954238892
901,17,DINE_CIT,0.0,False,8.319111824035645
902,17,DINE_CIT,0.0,False,3.399825096130371
903,17,DINE_CIT,0.0,False,3.3459510803222656
904,17,DINE_CIT,0.1,True,2.775223016738892
905,17,DINE_CIT,1.0,True,3.769026041030884
906,17,DINE_CIT,0.22,True,5.598322868347168
907,17,DINE_CIT,0.25,True,2.485604047775269
908,17,DINE_CIT,0.52,True,2.623812198638916
909,17,DINE_CIT,0.43,True,4.00032114982605
910,17,DINE_CIT,0.61,True,4.023902177810669
911,17,DINE_CIT,0.68,True,8.292649030685425
912,17,DINE_CIT,0.0,False,4.016205072402954
913,17,DINE_CIT,0.0,False,3.500828266143799
914,17,DINE_CIT,0.0,False,3.736617088317871
915,17,DINE_CIT,0.0,False,3.508960962295532
916,17,DINE_CIT,0.0,False,3.382899045944214
917,17,DINE_CIT,0.0,False,4.108696222305298
918,17,DINE_CIT,0.0,False,2.388491630554199
919,17,DINE_CIT,0.0,False,5.406401872634888
920,17,DINE_CIT,0.0,False,2.2135517597198486
921,17,DINE_CIT,0.0,False,7.553730964660644
922,17,DINE_CIT,0.0,False,2.4748380184173584
923,17,DINE_CIT,0.0,False,2.8867030143737797
924,17,DINE_CIT,0.0,False,5.169210195541382
925,17,DINE_CIT,0.0,False,2.1874828338623047
926,17,DINE_CIT,0.0,False,4.071662902832031
927,17,DINE_CIT,0.0,False,4.55934476852417
928,17,DINE_CIT,0.0,False,2.299846887588501
929,17,DINE_CIT,0.0,False,2.97684907913208
930,17,DINE_CIT,0.0,False,2.2732980251312256
931,17,DINE_CIT,0.0,False,2.5856199264526367
932,17,DINE_CIT,0.0,False,3.1101529598236084
933,17,DINE_CIT,0.0,False,5.644065856933594
934,17,DINE_CIT,0.0,False,4.019390821456909
935,17,DINE_CIT,0.0,False,2.694010019302368
936,17,DINE_CIT,0.0,False,3.513293981552124
937,17,DINE_CIT,0.0,False,2.879826068878174
938,17,DINE_CIT,0.0,False,3.0716428756713867
939,17,DINE_CIT,0.0,False,2.670215845108032
940,17,DINE_CIT,0.0,False,3.734339237213135
941,17,DINE_CIT,0.0,False,2.788100004196167
942,17,DINE_CIT,0.0,False,2.0933971405029297
943,17,DINE_CIT,0.0,False,2.806372165679932
944,17,DINE_CIT,0.0,False,3.1193389892578125
945,17,DINE_CIT,0.0,False,3.669323921203613
946,17,DINE_CIT,0.0,False,2.2413558959960938
947,17,DINE_CIT,0.0,False,4.367910146713257
948,17,DINE_CIT,0.0,False,3.3851780891418457
949,17,DINE_CIT,0.0,False,2.7138302326202397
950,17,DINE_CIT,0.0,False,8.27535104751587
951,17,DINE_CIT,0.0,False,1.981308937072754
952,17,DINE_CIT,0.0,False,9.01489281654358
953,17,DINE_CIT,0.0,False,2.375785112380981
954,17,DINE_CIT,0.0,False,5.743152856826782
955,17,DINE_CIT,0.0,False,3.280846118927002
956,17,DINE_CIT,0.0,False,4.217750787734985
957,17,DINE_CIT,0.0,False,5.763828039169312
958,17,DINE_CIT,0.0,False,2.6210250854492188
959,17,DINE_CIT,0.0,False,2.635182857513428
960,17,DINE_CIT,0.0,False,2.240647077560425
961,17,DINE_CIT,0.0,False,2.264172077178955
962,17,DINE_CIT,0.0,False,5.288503885269165
963,17,DINE_CIT,0.0,False,2.983675956726074
964,17,DINE_CIT,0.0,False,5.160680770874023
965,17,DINE_CIT,0.0,False,2.0015640258789062
966,17,DINE_CIT,0.0,False,2.71891713142395
967,17,DINE_CIT,0.0,False,2.23832106590271
968,17,DINE_CIT,0.0,False,2.985723733901977
969,17,DINE_CIT,0.0,False,2.2764909267425537
970,17,DINE_CIT,0.0,False,2.925785779953003
971,17,DINE_CIT,0.0,False,2.1778290271759038
972,17,DINE_CIT,0.0,False,2.388634204864502
973,17,DINE_CIT,0.0,False,5.406424045562744
974,17,DINE_CIT,0.0,False,2.707560777664185
975,17,DINE_CIT,0.0,False,3.682819128036499
976,17,DINE_CIT,0.0,False,2.9743239879608154
977,17,DINE_CIT,0.0,False,2.195537805557251
978,17,DINE_CIT,0.0,False,1.830928087234497
979,17,DINE_CIT,0.0,False,3.361069917678833
980,17,DINE_CIT,0.0,False,2.4668169021606445
981,17,DINE_CIT,0.0,False,2.326630115509033
982,17,DINE_CIT,0.0,False,3.1673150062561035
983,17,DINE_CIT,0.0,False,2.786396741867065
984,17,DINE_CIT,0.0,False,2.8203718662261963
985,17,DINE_CIT,0.0,False,4.533987998962402
986,17,DINE_CIT,0.0,False,2.95920991897583
987,17,DINE_CIT,0.0,False,3.394968032836914
988,17,DINE_CIT,0.0,False,2.747302293777466
989,17,DINE_CIT,0.0,False,2.520796775817871
990,17,DINE_CIT,0.0,False,3.093259811401367
991,17,DINE_CIT,0.0,False,2.4972519874572754
992,20,DINE_CIT,0.7,True,3.294373035430908
993,20,DINE_CIT,0.26,True,3.086933135986328
994,20,DINE_CIT,0.54,True,3.3580050468444824
995,20,DINE_CIT,0.62,True,2.0105857849121094
996,20,DINE_CIT,0.07,True,2.242953062057495
997,20,DINE_CIT,0.02,True,4.45317816734314
998,20,DINE_CIT,0.21,True,4.761552810668945
999,20,DINE_CIT,0.59,True,2.618030071258545
1000,17,DINE_CIT,0.0,False,4.956787109375
1001,17,DINE_CIT,0.0,False,2.158853769302368
1002,17,DINE_CIT,0.0,False,6.441400051116943
1003,17,DINE_CIT,0.0,False,3.208139181137085
1004,17,DINE_CIT,0.0,False,5.371715784072876
1005,17,DINE_CIT,0.0,False,2.84685492515564
1006,17,DINE_CIT,0.0,False,4.040152072906494
1007,17,DINE_CIT,0.0,False,2.8526451587677
1008,20,DINE_CIT,0.14,True,3.129737138748169
1009,20,DINE_CIT,0.25,True,4.588873863220215
1010,20,DINE_CIT,0.85,True,3.0360958576202397
1011,20,DINE_CIT,0.82,True,6.3210039138793945
1012,20,DINE_CIT,0.1,True,4.571016073226929
1013,20,DINE_CIT,0.09,True,4.31853175163269
1014,20,DINE_CIT,0.64,True,2.558877944946289
1015,20,DINE_CIT,0.05,True,2.51772689819336
1016,20,DINE_CIT,0.63,True,4.293045997619629
1017,20,DINE_CIT,0.76,True,3.076527833938598
1018,20,DINE_CIT,0.06,True,2.838463068008423
1019,20,DINE_CIT,0.83,True,2.8999810218811035
1020,20,DINE_CIT,0.06,True,3.529386043548584
1021,20,DINE_CIT,0.64,True,2.9724061489105225
1022,20,DINE_CIT,0.99,True,3.4306468963623047
1023,20,DINE_CIT,0.16,True,3.097212791442871
1024,20,DINE_CIT,0.85,True,4.900144338607788
1025,20,DINE_CIT,0.83,True,4.714716196060181
1026,20,DINE_CIT,0.97,True,2.8425562381744385
1027,20,DINE_CIT,0.54,True,2.489971160888672
1028,20,DINE_CIT,0.7,True,8.124926805496216
